Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,dampening,differentiable,epochs,experiment,foreach,gradient_clip,lr,maximize,momentum,mul_name,nesterov,optimizer_name,qtype,weight_decay,test_acc_top1,test_loss,train_acc_top1,val_acc_top1,val_loss,Mode
2023-10-13 23:03:16,13.7min,79d383a547af4b55ae7802db95337127,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2CC,False,SGD,8x4_affine_per_channel,0,0.11969999969005585,4.730074405670166,0.11604444682598114,0.10980000346899033,5.040992736816406,testing
2023-10-13 22:49:50,13.4min,7cbf656047714dba816822657b359209,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2CC,False,SGD,8x4_affine_per_tensor,0,0.11649999767541885,3.7871344089508057,0.11577777564525604,0.11379999667406082,4.184284210205078,testing
2023-10-13 22:32:16,17.6min,0d86b752822c486c898c5b0c02a106f3,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2TZ,False,SGD,8x4_affine_per_channel,0,0.8743000030517578,0.384304016828537,0.9138444662094116,0.9168000221252441,0.25147002935409546,testing
2023-10-13 22:15:00,17.3min,f56a3673756248c494e4cdca6810994c,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2TZ,False,SGD,8x4_affine_per_tensor,0,0.8708000183105469,0.39853453636169434,0.9082444310188293,0.9070000052452087,0.2743772566318512,testing
2023-10-13 21:57:21,17.6min,8026706e6ba34ed4ae889665d5258ddb,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_29C,False,SGD,8x4_affine_per_channel,0,0.8727999925613403,0.38386788964271545,0.9126889109611511,0.9111999869346619,0.25557100772857666,testing
2023-10-13 21:40:04,17.3min,7f0310ca59384248b4ec3c1021cba9ae,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_29C,False,SGD,8x4_affine_per_tensor,0,0.8694000244140625,0.3972175717353821,0.9095110893249512,0.9075999855995178,0.26883530616760254,testing
2023-10-13 21:26:47,13.3min,4f044ff57ad54df6826f2a4b95ded4e3,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_04E,False,SGD,8x4_affine_per_channel,0,0.11150000244379044,5.416369915008545,0.10771111398935318,0.09960000216960907,7.341631889343262,testing
2023-10-13 21:13:22,13.4min,e6460125b264415584036debbf514e62,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_04E,False,SGD,8x4_affine_per_tensor,0,0.10859999805688858,4.728515148162842,0.11384444683790207,0.10779999941587448,6.143113136291504,testing
2023-10-13 20:55:57,17.4min,15e0af3282104b2aabe2ab80a912ebad,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_29A,False,SGD,8x4_affine_per_channel,0,0.8730000257492065,0.3878802955150604,0.912577748298645,0.9143999814987183,0.25637179613113403,testing
2023-10-13 20:38:32,17.4min,3e98fcdcc52743a1a22e397675caff33,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_29A,False,SGD,8x4_affine_per_tensor,0,0.8711000084877014,0.39588505029678345,0.9061999917030334,0.9049999713897705,0.27615028619766235,testing
2023-10-13 20:21:28,17.1min,e48155a4a6c34bffa06a0f83ba2f7625,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3UF,False,SGD,8x4_affine_per_channel,0,0.1200999990105629,5.156230926513672,0.12146666646003723,0.13779999315738678,5.385974407196045,testing
2023-10-13 20:00:29,21.0min,7f43ef6ad45f4e61bf66a1b007951fa5,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3UF,False,SGD,8x4_affine_per_tensor,0,0.10660000145435333,6.567610740661621,0.10771111398935318,0.10939999669790268,6.118092060089111,testing
2023-10-13 19:45:22,15.1min,6a755f8787724fa7a4772fdecf877378,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_03J,False,SGD,8x4_affine_per_channel,0,0.14900000393390656,3.542193651199341,0.14237777888774872,0.1404000073671341,3.6905672550201416,testing
2023-10-13 19:30:09,15.2min,35c401fc7a0f4b53ad29f8151ceed42f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_03J,False,SGD,8x4_affine_per_tensor,0,0.11230000108480453,4.178893089294434,0.11037778109312057,0.11460000276565552,4.622981548309326,testing
2023-10-13 19:12:47,17.4min,3669f3c2588d4fed94e8adc8a23f8909,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_291,False,SGD,8x4_affine_per_channel,0,0.8603000044822693,0.4283945858478546,0.8927555680274963,0.8931999802589417,0.3085767328739166,testing
2023-10-13 18:55:23,17.4min,d689f2b3131f4d85a1c149ef9d734897,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_291,False,SGD,8x4_affine_per_tensor,0,0.8467000126838684,0.4705888330936432,0.8667333126068115,0.8677999973297119,0.37645861506462097,testing
2023-10-13 18:38:38,16.7min,8780fa4ab3814d80b289b077a9758ecc,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_167,False,SGD,8x4_affine_per_channel,0,0.6783000230789185,1.0779303312301636,0.6664444208145142,0.6638000011444092,1.0839576721191406,testing
2023-10-13 18:21:47,16.9min,ff98279c597e46bb835aa1f3fe59990b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_167,False,SGD,8x4_affine_per_tensor,0,0.3402999937534332,2.2869577407836914,0.3173111081123352,0.3237999975681305,2.246406078338623,testing
2023-10-13 18:04:34,17.2min,1c439caf022b4c228cedaacc672d116d,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_409,False,SGD,8x4_affine_per_channel,0,0.6334999799728394,1.4690024852752686,0.6214222311973572,0.6371999979019165,1.3626457452774048,testing
2023-10-13 17:48:07,16.4min,d42f0cd21df6446a8b7799cc371a5454,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_409,False,SGD,8x4_affine_per_tensor,0,0.26460000872612,3.096184730529785,0.24775555729866028,0.25279998779296875,3.1194989681243896,testing
2023-10-13 17:31:11,16.9min,efa07c58fef042ed911229f254751c9b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_0C9,False,SGD,8x4_affine_per_channel,0,0.7904999852180481,0.6552776098251343,0.8055999875068665,0.8068000078201294,0.5589228272438049,testing
