Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,gradient_clip,mul_name,qtype,test_acc_top1,Mode
2023-10-12 01:51:10,9.0min,de45b39a043845dd889411fd0c2d30da,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_2CC,8x4_affine_per_channel,0.982200026512146,testing
2023-10-12 01:41:38,9.5min,256c082bfa8c41b88356e8b8fd2e40a9,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_2CC,8x4_affine_per_tensor,0.8575999736785889,testing
2023-10-12 01:17:14,8.1min,6803320387ed4178aa9aa3c74d9999c4,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_29C,8x4_affine_per_channel,0.9925000071525574,testing
2023-10-12 01:09:02,8.2min,38a4fae8344444de9a7b46dffe4569d7,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_29C,8x4_affine_per_tensor,0.9926000237464905,testing
2023-10-12 00:46:28,8.2min,c03e515b807e450dae1fb1aad6b7b904,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_29A,8x4_affine_per_channel,0.9926000237464905,testing
2023-10-12 00:38:16,8.2min,1f275f89613f4454bff1da96a6915df6,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_29A,8x4_affine_per_tensor,0.9926999807357788,testing
2023-10-11 23:54:32,8.2min,37d80df5cadc44b58d49da8f8780a8ec,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_291,8x4_affine_per_channel,0.9927999973297119,testing
2023-10-11 23:46:22,8.2min,a909b55266794ab4a42a84b75a581b06,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_291,8x4_affine_per_tensor,0.9930999875068665,testing
2023-10-12 11:19:10,7.4min,b6311601f158497d8bd849d7efd743aa,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_1L6,8x4_affine_per_channel,0.12710000574588776,testing
2023-10-12 11:11:56,7.2min,0714ca60670947bfb6e4cde93bc7c1c2,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_1L6,8x4_affine_per_tensor,0.15330000221729279,testing
2023-10-11 22:25:29,9.4min,610f5cbda8ae40abb47c9f6894ebf1ad,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_1K7,8x4_affine_per_channel,0.9151999950408936,testing
2023-10-11 22:15:41,9.8min,653bfe92c3a944f2b72482d13ffa3307,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_1K7,8x4_affine_per_tensor,0.2004999965429306,testing
2023-10-11 23:38:00,8.4min,a1081012e32c4f03bdbd69cd078997f2,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_167,8x4_affine_per_channel,0.9919000267982483,testing
2023-10-11 23:29:23,8.6min,01e373de80f0429eab40606b32f85345,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_167,8x4_affine_per_tensor,0.9911999702453613,testing
2023-10-12 11:50:43,9.6min,ec5cb130f2e84755b3047421943550c2,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_0S7,8x4_affine_per_channel,0.9409000277519226,testing
2023-10-12 11:40:55,9.8min,780033ab25f24ea5a819a366af84bedb,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_0S7,8x4_affine_per_tensor,0.6151999831199646,testing
2023-10-11 23:03:03,8.7min,e194d90b09c04747bdab73520b32d91b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_0C9,8x4_affine_per_channel,0.992900013923645,testing
2023-10-11 22:54:06,9.0min,a53050f4c33d4bb094bac16b189a1c86,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_0C9,8x4_affine_per_tensor,0.9914000034332275,testing
2023-10-12 01:02:03,7.0min,78753377b4bc4d0f82c7b00707a48ab8,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_04E,8x4_affine_per_channel,0.14970000088214874,testing
2023-10-12 00:54:40,7.4min,b682e9f35ef147f5a586d319ee91937d,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_04E,8x4_affine_per_tensor,0.15320000052452087,testing
2023-10-12 00:11:31,8.9min,4fab024c22dc4a309e95353ea34130a5,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_03J,8x4_affine_per_channel,0.9887999892234802,testing
2023-10-12 00:02:46,8.8min,dd84719c62c94b1a8e178a48d85caa77,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x4u_03J,8x4_affine_per_tensor,0.9571999907493591,testing
2023-10-12 21:33:23,8.5min,54b78e117bfb4fff82cd93d509481a9d,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_24Z,8x3_affine_per_channel,0.9927999973297119,testing
2023-10-12 21:24:27,8.9min,669c8c3dd1bf42419eb96bb8c0e8ce13,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_24Z,8x3_affine_per_tensor,0.9909999966621399,testing
2023-10-11 20:39:12,8.3min,aba8ad6785f44164afa7ea38d40484d1,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_24Z,8x3_affine_per_channel,0.9926999807357788,testing
2023-10-11 20:30:36,8.6min,ac1c29cc31e54d218111bff83f635276,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_24Z,8x3_affine_per_tensor,0.991100013256073,testing
2023-10-12 19:17:55,8.2min,2a3c9524445142b48ce3cac513eee119,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_242,8x3_affine_per_channel,0.20080000162124634,testing
2023-10-12 19:09:39,8.3min,7fbe1a92ff644a32974841afddf4a098,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_242,8x3_affine_per_tensor,0.1817999929189682,testing
2023-10-11 18:28:11,8.1min,96e0c3e1dc5142898f6ab174991d5b1f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_242,8x3_affine_per_channel,0.19539999961853027,testing
2023-10-11 18:20:45,7.4min,16f9fa054f6543b484c59f9c3c85a33b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_242,8x3_affine_per_tensor,0.11349999904632568,testing
2023-10-12 19:34:29,8.2min,6db77270878d4cbda7872826adb2c9a7,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1XD,8x3_affine_per_channel,0.9925000071525574,testing
2023-10-12 19:26:09,8.3min,48f8b2e6a09e44459a63545d1a638b35,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1XD,8x3_affine_per_tensor,0.9927999973297119,testing
2023-10-11 18:44:30,8.1min,e4e4e74edf70428f90805663e605d929,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1XD,8x3_affine_per_channel,0.9922000169754028,testing
2023-10-11 18:36:19,8.2min,4a3b5383d26f4ad690e1f2e21704c298,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1XD,8x3_affine_per_tensor,0.9925000071525574,testing
2023-10-12 14:49:41,8.9min,4da02be5df2243f49e4dc3c0afd3b28a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1UZ,8x3_affine_per_channel,0.9599999785423279,testing
2023-10-12 14:40:11,9.5min,b8d321a57ada464aae85e797e6d61089,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1UZ,8x3_affine_per_tensor,0.34450000524520874,testing
2023-10-11 13:36:11,9.0min,082b451b8d434d48b30e37a1b40d364b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1UZ,8x3_affine_per_channel,0.9585999846458435,testing
2023-10-11 13:26:34,9.6min,fcf0f55e6ce4444984a1e999eccd2b9f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1UZ,8x3_affine_per_tensor,0.5982999801635742,testing
2023-10-12 16:30:37,9.3min,1283c6d75730402f9d6bc8f5477a30f3,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1US,8x3_affine_per_channel,0.9666000008583069,testing
2023-10-12 16:21:23,9.2min,01719e7bcb81447c9d5ac6eb942b349e,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1US,8x3_affine_per_tensor,0.4077000021934509,testing
2023-10-11 15:13:56,8.8min,8f85a4751347462d99d7afd47de8843a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1US,8x3_affine_per_channel,0.9667999744415283,testing
2023-10-11 15:05:01,8.9min,8cdedb980f1d44edbe42862d16939b44,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1US,8x3_affine_per_tensor,0.4948999881744385,testing
2023-10-12 14:30:41,9.5min,0b0957038ace497ebfaa31e1d8fa807f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1U0,8x3_affine_per_channel,0.9587000012397766,testing
2023-10-12 14:21:15,9.4min,3203a8b5be0e4a78bcbf77c1ada1719f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1U0,8x3_affine_per_tensor,0.19859999418258667,testing
2023-10-11 13:17:09,9.4min,2c606ac3aa05467f8782dccb36334129,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1U0,8x3_affine_per_channel,0.9495999813079834,testing
2023-10-11 13:07:35,9.6min,531c7c8b04914fc7832954bc7e775e79,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1U0,8x3_affine_per_tensor,0.367000013589859,testing
2023-10-12 19:02:53,6.8min,c451ac9c401d457f9af087fcae133ebb,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1NH,8x3_affine_per_channel,0.2093999981880188,testing
2023-10-12 18:54:55,8.0min,e92ba23713d7452f91cce142e80379c5,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1NH,8x3_affine_per_tensor,0.1647000014781952,testing
2023-10-11 18:14:16,6.5min,dd879b60463b4a399a48a8403e8a79d2,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1NH,8x3_affine_per_channel,0.17350000143051147,testing
2023-10-11 18:07:57,6.3min,2504a72ab7104ac4af8506058e42772b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1NH,8x3_affine_per_tensor,0.1290999948978424,testing
2023-10-12 15:58:02,6.8min,12428658247a46a1af14e115abf3ac57,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1BP,8x3_affine_per_channel,0.226500004529953,testing
2023-10-12 15:49:54,8.1min,e38216d836594b9481e1f728d687741a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1BP,8x3_affine_per_tensor,0.1589999943971634,testing
2023-10-11 14:42:01,6.4min,51fdd3f6c2eb4c6f90e6ec25a344b95a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1BP,8x3_affine_per_channel,0.19419999420642853,testing
2023-10-11 14:35:12,6.8min,9dbf4f7d7cff4432b02da558e0dfbd57,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1BP,8x3_affine_per_tensor,0.06679999828338623,testing
2023-10-12 16:48:11,7.4min,9705c5531dba471297960c67c6a3bb18,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1AZ,8x3_affine_per_channel,0.16689999401569366,testing
2023-10-12 16:39:52,8.3min,e343f0befdaa4c928961679f55f78a5b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_1AZ,8x3_affine_per_tensor,0.1014999970793724,testing
2023-10-11 15:30:29,7.2min,872c48d8529e4eca9a5fbd1780fd379c,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1AZ,8x3_affine_per_channel,0.15729999542236328,testing
2023-10-11 15:22:46,7.7min,9d7f4f9164844774a1262270718689bc,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_1AZ,8x3_affine_per_tensor,0.17649999260902405,testing
2023-10-12 17:54:08,8.4min,1e22120f4c0e42d6bf2b340211dd9998,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_18D,8x3_affine_per_channel,0.9921000003814697,testing
2023-10-12 17:45:38,8.5min,45810ee72c3f4dabae43bafcfb64f1cb,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_18D,8x3_affine_per_tensor,0.9927999973297119,testing
2023-10-11 17:08:45,8.2min,aa47f1ff5b8a42dbb4c060baede6f351,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_18D,8x3_affine_per_channel,0.9923999905586243,testing
2023-10-11 17:00:25,8.3min,8a66b164eea64b229916e4bb1d30a7d8,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_18D,8x3_affine_per_tensor,0.991100013256073,testing
2023-10-12 20:09:22,8.4min,a4ce9939ddf04f36a0bb1e57b3c378c7,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0YV,8x3_affine_per_channel,0.9925000071525574,testing
2023-10-12 20:00:56,8.4min,455eaa30f2194adda0749d1485d868dc,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0YV,8x3_affine_per_tensor,0.9926000237464905,testing
2023-10-11 19:18:45,8.2min,c74db55b7f7749f592a29ad09ffd671f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0YV,8x3_affine_per_channel,0.9929999709129333,testing
2023-10-11 19:10:14,8.5min,8766eca1fb9242a288fdd75c604ecb7f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0YV,8x3_affine_per_tensor,0.9919000267982483,testing
2023-10-12 17:37:16,8.4min,38a95a3b3752481186591fdebe13848f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0U7,8x3_affine_per_channel,0.9930999875068665,testing
2023-10-12 17:28:43,8.5min,01664d425a254e56bd5e2bb5f34696de,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0U7,8x3_affine_per_tensor,0.9926999807357788,testing
2023-10-11 16:52:14,8.2min,ba27b9e6b66a4983b68a5e9174baa83d,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0U7,8x3_affine_per_channel,0.9929999709129333,testing
2023-10-11 16:43:55,8.3min,c916c5fe50b246ec99844b7137e11304,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0U7,8x3_affine_per_tensor,0.9926000237464905,testing
2023-10-12 21:16:14,8.2min,872f503c25544a6d86d99aeaf31f0c95,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0TV,8x3_affine_per_channel,0.9922999739646912,testing
2023-10-12 21:07:52,8.4min,b53d81ce60b34ba185749c9c6a2e4bc7,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0TV,8x3_affine_per_tensor,0.9925000071525574,testing
2023-10-11 20:22:34,8.0min,913259c2f0284b84ae6441eb5b6af92a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0TV,8x3_affine_per_channel,0.9926000237464905,testing
2023-10-11 20:14:23,8.2min,174a854214824ddd94abb4719866c588,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0TV,8x3_affine_per_tensor,0.9932000041007996,testing
2023-10-12 20:44:12,8.3min,4c79f6937e0d49179f537c2b03442dbb,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0TU,8x3_affine_per_channel,0.9926999807357788,testing
2023-10-12 20:35:46,8.4min,b3b793656c034a3bb49951c8d38003cf,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0TU,8x3_affine_per_tensor,0.9926999807357788,testing
2023-10-11 19:51:31,8.1min,4d938386ada54e5cb63ef624c760d011,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0TU,8x3_affine_per_channel,0.9926999807357788,testing
2023-10-11 19:43:16,8.2min,9db5e4730cfb4f74a152234b19188f3c,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0TU,8x3_affine_per_tensor,0.992900013923645,testing
2023-10-12 13:55:59,8.9min,3f47c8be9d484024b4e449680333d9af,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0T6,8x3_affine_per_channel,0.9883999824523926,testing
2023-10-12 13:46:43,9.3min,4b3488646aaa4376a085e53ca2e0959f,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0T6,8x3_affine_per_tensor,0.9559999704360962,testing
2023-10-11 12:42:40,8.9min,7690ca2c4d48440fb9c371f2e67fb205,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0T6,8x3_affine_per_channel,0.9878000020980835,testing
2023-10-11 12:31:06,9.0min,b02c51356d4c45f6906f684493922970,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0T6,8x3_affine_per_tensor,0.9635000228881836,testing
2023-10-12 20:26:29,9.3min,35c441474d7241be923146be706095bd,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0RZ,8x3_affine_per_channel,0.10999999940395355,testing
2023-10-12 20:17:49,8.7min,06ad18a9f07a4518a66d63c3423326f0,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0RZ,8x3_affine_per_tensor,0.11909999698400497,testing
2023-10-11 19:35:14,8.0min,3c1e1316241047c68575900502b4c0ca,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0RZ,8x3_affine_per_channel,0.14339999854564667,testing
2023-10-11 19:26:58,8.3min,2592f5155661403495e33fe33af90486,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0RZ,8x3_affine_per_tensor,0.1062999963760376,testing
2023-10-12 21:00:21,7.5min,81b3ea7f614f4b7785c0006d00fd76aa,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0RU,8x3_affine_per_channel,0.10610000044107437,testing
2023-10-12 20:52:31,7.8min,a3980dd7a5fe4fb995c2567cdfec2e72,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,1.0,mul8x3u_0RU,8x3_affine_per_tensor,0.10350000113248825,testing
2023-10-11 20:06:59,7.4min,bcfa21d2a5784c84b6644f0bc2a2165d,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0.5,mul8x3u_0RU,8x3_affine_per_channel,0.10270000249147415,testing
